sample_id,time,gateway,device_address,crc_status,frequency,spreading_factor,bandwidth,rssi,snr,snr_bin,size,airtime_s,p_success,expected_attempts,access_delay_s,max_attempts,retransmission_backoff_s
126,2020-01-01 00:02:50,gw_main,devB,0,867100000.0,11,125.0,-104.05646846113795,-4.513868834673535,"(-6.0, -4.0]",56.0,1.396736,0.3939393939393939,1.9733700642791552,3.729647074380165,3,1.0
127,2020-01-01 00:02:51,gw_main,devB,1,867100000.0,7,125.0,-110.84956022066612,2.7287049779815,"(2.0, 4.0]",28.0,0.066816,0.952054794520548,1.0502439482079189,0.1204170478513792,3,1.0
128,2020-01-01 00:02:52,gw_main,devC,1,868300000.0,7,125.0,-91.23006252876196,-3.235784096923926,"(-4.0, -2.0]",49.0,0.097536,0.8152866242038217,1.2188324069941985,0.3377124446427846,3,1.0
129,2020-01-01 00:02:54,gw_main,devB,1,867300000.0,8,125.0,-92.09137269556224,-6.649564753089079,"(-8.0, -6.0]",22.0,0.10291199999999999,0.5087719298245614,1.7325330871037241,0.9108315321637426,3,1.0
130,2020-01-01 00:02:55,gw_main,devC,1,868300000.0,7,125.0,-105.66911553202176,-7.296616561249172,"(-8.0, -6.0]",47.0,0.092416,0.5533980582524272,1.6460552361202754,0.7981770768215668,3,1.0
131,2020-01-01 00:02:56,gw_main,devB,1,867900000.0,10,125.0,-96.06099617239565,8.013191131800136,"(8.0, 10.0]",27.0,0.41164799999999996,0.9473684210526315,1.0554016620498614,0.4898556454293627,3,1.0
132,2020-01-01 00:02:57,gw_main,devA,1,867900000.0,9,125.0,-102.30085840845261,-3.0426282272308516,"(-4.0, -2.0]",22.0,0.20582399999999998,0.7241379310344828,1.351961950059453,0.6302281664684899,3,1.0
133,2020-01-01 00:02:58,gw_main,devC,1,868300000.0,7,125.0,-111.05088101920553,1.7500821381348115,"(0.0, 2.0]",62.0,0.118016,0.9215686274509803,1.0845828527489427,0.21258098269896195,3,1.0
134,2020-01-01 00:03:04,gw_main,devC,1,867300000.0,9,125.0,-100.83370084662809,-0.9086618890277521,"(-2.0, 0.0]",32.0,0.24678399999999998,0.826530612244898,1.203561016243232,0.5005806180758017,3,1.0
135,2020-01-01 00:03:05,gw_main,devA,1,867100000.0,7,125.0,-91.97261499118623,0.13332934316687706,"(0.0, 2.0]",62.0,0.118016,0.9215686274509803,1.0845828527489427,0.21258098269896195,3,1.0
136,2020-01-01 00:03:08,gw_main,devC,1,867900000.0,11,125.0,-116.30802830324879,2.295601606367957,"(2.0, 4.0]",62.0,1.478656,0.9523809523809523,1.0498866213151927,1.6023077732426303,3,1.0
137,2020-01-01 00:03:09,gw_main,devA,0,868300000.0,9,125.0,-112.44437393547737,-3.3814283601194504,"(-4.0, -2.0]",37.0,0.267264,0.7241379310344828,1.351961950059453,0.7132927086801428,3,1.0
138,2020-01-01 00:03:10,gw_main,devA,0,868300000.0,7,125.0,-110.6630294524336,-8.291812320038792,"(-10.0, -8.0]",35.0,0.077056,0.32727272727272727,2.1252892561983474,1.2890555451239674,3,1.0
139,2020-01-01 00:03:11,gw_main,devC,1,867900000.0,10,125.0,-88.23466808780958,5.697179590411812,"(4.0, 6.0]",72.0,0.780288,0.9736842105263158,1.0270083102493075,0.8283705706371192,3,1.0
140,2020-01-01 00:03:12,gw_main,devB,1,867300000.0,9,125.0,-109.18438979402748,5.798682805325257,"(4.0, 6.0]",55.0,0.349184,0.9516129032258065,1.0507284079084287,0.41762595629552546,3,1.0
141,2020-01-01 00:03:13,gw_main,devB,1,867300000.0,7,125.0,-103.06694614001093,-0.8442503947400417,"(-2.0, 0.0]",20.0,0.056575999999999994,0.8554216867469879,1.165481201916098,0.2314194663957032,3,1.0
142,2020-01-01 00:03:14,gw_main,devA,1,868300000.0,7,125.0,-121.65204456603338,3.251303049621108,"(2.0, 4.0]",54.0,0.102656,0.952054794520548,1.0502439482079189,0.158057790955151,3,1.0
143,2020-01-01 00:03:15,gw_main,devB,1,867900000.0,7,125.0,-109.94568680974996,4.68865832331243,"(4.0, 6.0]",72.0,0.133376,0.976,1.024576,0.16122984857599992,3,1.0
144,2020-01-01 00:03:16,gw_main,devC,1,867300000.0,8,125.0,-104.41330979144784,4.98710671598989,"(4.0, 6.0]",31.0,0.133632,0.975609756097561,1.0249851279000597,0.16195594051160048,3,1.0
145,2020-01-01 00:03:17,gw_main,devC,1,867900000.0,8,125.0,-106.72775274610476,5.528300839478824,"(4.0, 6.0]",54.0,0.184832,0.975609756097561,1.0249851279000597,0.21443517906008353,3,1.0
146,2020-01-01 00:03:20,gw_main,devC,0,867900000.0,9,125.0,-101.23570013156106,-7.4795583497142495,"(-8.0, -6.0]",47.0,0.308224,0.41304347826086957,1.9314744801512285,1.5268012703213607,3,1.0
147,2020-01-01 00:03:21,gw_main,devC,1,867900000.0,8,125.0,-116.16710799243603,5.170338461961894,"(4.0, 6.0]",39.0,0.154112,0.975609756097561,1.0249851279000597,0.1829476359309937,3,1.0
148,2020-01-01 00:03:22,gw_main,devA,1,868300000.0,11,125.0,-117.30157419108923,2.963592474184551,"(2.0, 4.0]",37.0,1.069056,0.9523809523809523,1.0498866213151927,1.1722742131519275,3,1.0
149,2020-01-01 00:03:23,gw_main,devC,1,867100000.0,9,125.0,-100.63337073413528,5.241714681147014,"(4.0, 6.0]",48.0,0.308224,0.9516129032258065,1.0507284079084287,0.37458812070759623,3,1.0
150,2020-01-01 00:03:26,gw_main,devB,0,867100000.0,9,125.0,-99.58884446489304,-6.87106144313595,"(-8.0, -6.0]",71.0,0.410624,0.41304347826086957,1.9314744801512285,1.7245842570888463,3,1.0
151,2020-01-01 00:03:28,gw_main,devB,1,867300000.0,9,125.0,-107.03257503507683,4.901334354322779,"(4.0, 6.0]",41.0,0.287744,0.9516129032258065,1.0507284079084287,0.3530692029136316,3,1.0
152,2020-01-01 00:03:29,gw_main,devB,0,867300000.0,9,125.0,-94.30929350173858,-6.090074495255538,"(-8.0, -6.0]",26.0,0.20582399999999998,0.41304347826086957,1.9314744801512285,1.3290182835538749,3,1.0
153,2020-01-01 00:03:30,gw_main,devC,1,868300000.0,10,125.0,-119.97716312162353,-0.0744323318850798,"(-2.0, 0.0]",52.0,0.616448,0.7575757575757576,1.3011937557392104,1.1033120440771351,3,1.0
154,2020-01-01 00:03:31,gw_main,devA,1,867900000.0,7,125.0,-105.62364310628567,5.038364862031164,"(4.0, 6.0]",40.0,0.082176,0.976,1.024576,0.10877155737599993,3,1.0
155,2020-01-01 00:03:32,gw_main,devB,0,868300000.0,8,125.0,-107.50005447302145,-9.862784107113516,"(-10.0, -8.0]",72.0,0.236032,0.2653061224489796,2.2744689712619737,1.8113164314868797,3,1.0
156,2020-01-01 00:03:34,gw_main,devA,1,867300000.0,11,125.0,-98.85855745745958,1.5557941220233622,"(0.0, 2.0]",49.0,1.232896,0.7368421052631579,1.332409972299169,1.9751328975069251,3,1.0
157,2020-01-01 00:03:35,gw_main,devC,1,867100000.0,11,125.0,-113.89108749253235,0.26631533767978227,"(0.0, 2.0]",52.0,1.314816,0.7368421052631579,1.332409972299169,2.084283922437673,3,1.0
158,2020-01-01 00:03:39,gw_main,devA,0,868300000.0,12,125.0,-100.68873423931048,-9.08096644363264,"(-10.0, -8.0]",48.0,2.301952,0.25,2.3125,6.635764,3,1.0
159,2020-01-01 00:03:40,gw_main,devC,1,868300000.0,9,125.0,-93.59669441572743,-0.9999291052819301,"(-2.0, 0.0]",75.0,0.431104,0.826530612244898,1.203561016243232,0.7224209845897542,3,1.0
160,2020-01-01 00:03:41,gw_main,devC,0,867900000.0,11,125.0,-107.79128389316692,-5.830252146296351,"(-6.0, -4.0]",73.0,1.724416,0.3939393939393939,1.9733700642791552,4.376280977043159,3,1.0
161,2020-01-01 00:03:42,gw_main,devC,0,868300000.0,9,125.0,-112.97629649695624,-9.860887934466641,"(-10.0, -8.0]",74.0,0.431104,0.36666666666666664,2.034444444444444,1.9115015822222217,3,1.0
162,2020-01-01 00:03:43,gw_main,devC,1,867300000.0,8,125.0,-92.44254751128659,3.03408642835966,"(2.0, 4.0]",25.0,0.11315199999999999,0.9166666666666666,1.0902777777777777,0.21364488888888877,3,1.0
163,2020-01-01 00:03:44,gw_main,devC,1,867100000.0,9,125.0,-111.12421044815096,-0.36839177053305483,"(-2.0, 0.0]",43.0,0.287744,0.826530612244898,1.203561016243232,0.5498784773011245,3,1.0
164,2020-01-01 00:03:45,gw_main,devB,1,867100000.0,10,125.0,-99.64166398906461,2.439171219796883,"(2.0, 4.0]",70.0,0.780288,0.9767441860465116,1.0237966468361277,0.8226528848025961,3,1.0
165,2020-01-01 00:03:47,gw_main,devB,0,867100000.0,7,125.0,-98.65083019620126,-3.948352751019947,"(-4.0, -2.0]",56.0,0.107776,0.8152866242038217,1.2188324069941985,0.3501932884904052,3,1.0
166,2020-01-01 00:03:48,gw_main,devC,1,867300000.0,8,125.0,-121.8090936373949,-5.9942581633209935,"(-6.0, -4.0]",53.0,0.184832,0.6025641025641025,1.5553911900065749,0.8428772544378702,3,1.0
167,2020-01-01 00:03:49,gw_main,devB,1,868300000.0,11,125.0,-114.95240484852731,-5.319851202348289,"(-6.0, -4.0]",59.0,1.478656,0.3939393939393939,1.9733700642791552,3.8913055500459137,3,1.0
168,2020-01-01 00:03:51,gw_main,devB,1,867900000.0,10,125.0,-98.27704085833561,-4.697847698009674,"(-6.0, -4.0]",74.0,0.780288,0.5,1.75,2.115504,3,1.0
169,2020-01-01 00:03:52,gw_main,devB,1,868300000.0,8,125.0,-112.62140407307936,2.1363977329216475,"(2.0, 4.0]",21.0,0.10291199999999999,0.9166666666666666,1.0902777777777777,0.20248044444444432,3,1.0
170,2020-01-01 00:03:53,gw_main,devC,1,867100000.0,10,125.0,-98.90233183333022,2.0385355525092974,"(2.0, 4.0]",38.0,0.49356799999999995,0.9767441860465116,1.0237966468361277,0.5291099102217415,3,1.0
171,2020-01-01 00:03:54,gw_main,devC,1,868300000.0,7,125.0,-103.7979986373906,12.150965921280616,"(12.0, 14.0]",46.0,0.092416,0.9565217391304348,1.0453686200378072,0.14197740642722118,3,1.0
172,2020-01-01 00:03:57,gw_main,devA,1,867300000.0,8,125.0,-112.43995022670083,-0.5369277713305098,"(-2.0, 0.0]",62.0,0.205312,0.926605504587156,1.07878124736975,0.3002679828297281,3,1.0
173,2020-01-01 00:03:58,gw_main,devB,1,867900000.0,8,125.0,-93.62237292091015,-0.08417838078598164,"(-2.0, 0.0]",36.0,0.143872,0.926605504587156,1.07878124736975,0.23398766299133067,3,1.0
174,2020-01-01 00:04:00,gw_main,devB,0,868300000.0,12,125.0,-92.40359974686069,-2.761162876347926,"(-4.0, -2.0]",41.0,2.138112,0.5,1.75,4.491696,3,1.0
175,2020-01-01 00:04:01,gw_main,devC,1,867100000.0,7,125.0,-113.86772965499085,4.459183580663724,"(4.0, 6.0]",61.0,0.112896,0.976,1.024576,0.1402465320959999,3,1.0
176,2020-01-01 00:04:04,gw_main,devA,1,868300000.0,10,125.0,-116.20141376271886,-1.744300083603248,"(-2.0, 0.0]",58.0,0.657408,0.7575757575757576,1.3011937557392104,1.1566089403122133,3,1.0
177,2020-01-01 00:04:05,gw_main,devC,1,868300000.0,8,125.0,-104.82642412868093,6.927418481917721,"(6.0, 8.0]",32.0,0.133632,0.9850746268656716,1.0151481398975275,0.15080441612831388,3,1.0
178,2020-01-01 00:04:06,gw_main,devA,1,867900000.0,9,125.0,-109.18285962553082,-0.1288354022609688,"(-2.0, 0.0]",35.0,0.24678399999999998,0.826530612244898,1.203561016243232,0.5005806180758017,3,1.0
179,2020-01-01 00:04:07,gw_main,devC,0,867900000.0,7,125.0,-107.24251525765254,-13.202494034892371,"(-14.0, -12.0]",20.0,0.056575999999999994,0.2916666666666667,2.210069444444444,1.335106333333333,3,1.0
180,2020-01-01 00:04:08,gw_main,devC,1,867900000.0,8,125.0,-108.82188671298783,-4.152435302846944,"(-6.0, -4.0]",57.0,0.195072,0.6025641025641025,1.5553911900065749,0.8588044602235374,3,1.0
181,2020-01-01 00:04:09,gw_main,devB,1,867900000.0,7,125.0,-115.64496584448588,-11.812779642481457,"(-12.0, -10.0]",67.0,0.123136,0.2,2.4400000000000004,1.7404518400000004,3,1.0
182,2020-01-01 00:04:11,gw_main,devA,1,867300000.0,7,125.0,-104.03657450625458,-3.1806920986338727,"(-4.0, -2.0]",66.0,0.123136,0.8152866242038217,1.2188324069941985,0.36891455426183606,3,1.0
183,2020-01-01 00:04:12,gw_main,devC,1,867300000.0,8,125.0,-112.2689502683574,8.001359100616343,"(8.0, 10.0]",24.0,0.11315199999999999,0.9722222222222222,1.0285493827160495,0.14493180246913587,3,1.0
184,2020-01-01 00:04:13,gw_main,devC,1,867300000.0,8,125.0,-90.6269149991218,0.28271943678355754,"(0.0, 2.0]",69.0,0.225792,0.9338842975206612,1.0704869885936752,0.31219438672221833,3,1.0
185,2020-01-01 00:04:14,gw_main,devB,0,867100000.0,8,125.0,-105.2467497749152,-7.035274244429877,"(-8.0, -6.0]",48.0,0.174592,0.5087719298245614,1.7325330871037241,1.0350195038473375,3,1.0
186,2020-01-01 00:04:15,gw_main,devA,0,867100000.0,9,125.0,-93.51195439985908,-5.644199209214534,"(-6.0, -4.0]",61.0,0.369664,0.4411764705882353,1.871107266435986,1.5627882629757783,3,1.0
187,2020-01-01 00:04:16,gw_main,devB,1,867300000.0,10,125.0,-110.19848902370508,6.783679381500052,"(6.0, 8.0]",68.0,0.739328,0.9666666666666667,1.0344444444444445,0.7992381866666668,3,1.0
188,2020-01-01 00:04:18,gw_main,devB,1,868300000.0,9,125.0,-111.28940054889232,0.2879954493723418,"(0.0, 2.0]",57.0,0.349184,0.8987341772151899,1.1115205896490947,0.4996457952251242,3,1.0
189,2020-01-01 00:04:19,gw_main,devA,1,867300000.0,7,125.0,-114.37241100872177,-0.3207707330283431,"(-2.0, 0.0]",52.0,0.102656,0.8554216867469879,1.165481201916098,0.285124840179997,3,1.0
190,2020-01-01 00:04:20,gw_main,devB,1,867100000.0,8,125.0,-108.15478710874251,0.23040156933207898,"(0.0, 2.0]",64.0,0.215552,0.9338842975206612,1.0704869885936752,0.3012325999590191,3,1.0
191,2020-01-01 00:04:21,gw_main,devB,1,867300000.0,8,125.0,-107.78252470983485,4.83243388166279,"(4.0, 6.0]",47.0,0.174592,0.975609756097561,1.0249851279000597,0.20393933135038692,3,1.0
192,2020-01-01 00:04:22,gw_main,devC,1,867100000.0,7,125.0,-82.8939172670928,3.3154037841364525,"(2.0, 4.0]",78.0,0.13849599999999998,0.952054794520548,1.0502439482079189,0.1956985340589228,3,1.0
193,2020-01-01 00:04:24,gw_main,devB,1,867100000.0,7,125.0,-111.85816430989665,-6.257210145540064,"(-8.0, -6.0]",49.0,0.097536,0.5533980582524272,1.6460552361202754,0.8066048796305025,3,1.0
194,2020-01-01 00:04:26,gw_main,devA,1,867300000.0,7,125.0,-107.50211889368104,-4.105482467954964,"(-6.0, -4.0]",74.0,0.133376,0.6124031007751938,1.537828255513491,0.7429376369208583,3,1.0
195,2020-01-01 00:04:27,gw_main,devC,1,867900000.0,8,125.0,-104.7691347583168,6.563074055402872,"(6.0, 8.0]",47.0,0.174592,0.9850746268656716,1.0151481398975275,0.19238488393851663,3,1.0
196,2020-01-01 00:04:29,gw_main,devA,1,867100000.0,7,125.0,-107.29864620833226,-0.8257258576535311,"(-2.0, 0.0]",25.0,0.061695999999999994,0.8554216867469879,1.165481201916098,0.23738673014951361,3,1.0
197,2020-01-01 00:04:30,gw_main,devC,1,868300000.0,7,125.0,-112.44522312553553,-0.04414971774762569,"(-2.0, 0.0]",52.0,0.102656,0.8554216867469879,1.165481201916098,0.285124840179997,3,1.0
198,2020-01-01 00:04:31,gw_main,devC,1,867300000.0,12,125.0,-118.18118917889781,-7.947873303864819,"(-8.0, -6.0]",32.0,1.8104319999999998,0.5,1.75,3.9182559999999995,3,1.0
199,2020-01-01 00:04:32,gw_main,devC,1,867300000.0,8,125.0,-106.6881776945838,10.331829863138873,"(10.0, 12.0]",38.0,0.143872,0.9583333333333334,1.0434027777777777,0.19351922222222212,3,1.0
200,2020-01-01 00:04:33,gw_main,devC,1,868300000.0,7,125.0,-101.23309969636128,8.762440603557312,"(8.0, 10.0]",78.0,0.13849599999999998,0.9811320754716981,1.0192239231043076,0.1603823595585618,3,1.0
201,2020-01-01 00:04:34,gw_main,devC,1,867900000.0,8,125.0,-104.2280478243946,-2.781502569654499,"(-4.0, -2.0]",35.0,0.143872,0.7203389830508474,1.3578713013501866,0.5532309612180407,3,1.0
202,2020-01-01 00:04:36,gw_main,devC,0,867900000.0,7,125.0,-109.79885183947792,2.272056418021271,"(2.0, 4.0]",79.0,0.143616,0.952054794520548,1.0502439482079189,0.20107578307374735,3,1.0
203,2020-01-01 00:04:38,gw_main,devB,1,867900000.0,7,125.0,-113.55996603219116,1.502388097665543,"(0.0, 2.0]",37.0,0.082176,0.9215686274509803,1.0845828527489427,0.17370953325643984,3,1.0
204,2020-01-01 00:04:39,gw_main,devA,0,867100000.0,8,125.0,-123.25161346758875,-0.36806447899949096,"(-2.0, 0.0]",41.0,0.154112,0.926605504587156,1.07878124736975,0.24503438296439692,3,1.0
205,2020-01-01 00:04:40,gw_main,devA,1,867900000.0,10,125.0,-100.94819332628256,0.49930412084718223,"(0.0, 2.0]",43.0,0.534528,0.8888888888888888,1.1234567901234567,0.7239759012345677,3,1.0
206,2020-01-01 00:04:41,gw_main,devB,1,867100000.0,7,125.0,-110.29022251728303,-6.46124951896307,"(-8.0, -6.0]",43.0,0.087296,0.5533980582524272,1.6460552361202754,0.789749274012631,3,1.0
207,2020-01-01 00:04:42,gw_main,devA,1,867900000.0,7,125.0,-100.39408017133306,-1.6160822773224295,"(-2.0, 0.0]",29.0,0.066816,0.8554216867469879,1.165481201916098,0.24335399390332407,3,1.0
208,2020-01-01 00:04:44,gw_main,devC,1,867100000.0,9,125.0,-119.91954170423377,7.128565303273913,"(6.0, 8.0]",34.0,0.24678399999999998,0.9761904761904762,1.02437641723356,0.27717612698412697,3,1.0
209,2020-01-01 00:04:45,gw_main,devC,1,867100000.0,7,125.0,-114.24542682864393,2.006562362346086,"(2.0, 4.0]",57.0,0.107776,0.952054794520548,1.0502439482079189,0.16343503996997555,3,1.0
210,2020-01-01 00:04:47,gw_main,devC,1,867100000.0,10,125.0,-112.29803608788794,9.173819987465642,"(8.0, 10.0]",34.0,0.45260799999999995,0.9473684210526315,1.0554016620498614,0.5330848975069251,3,1.0
211,2020-01-01 00:04:48,gw_main,devA,1,867300000.0,9,125.0,-108.69161524756817,-3.3314875785818834,"(-4.0, -2.0]",25.0,0.20582399999999998,0.7241379310344828,1.351961950059453,0.6302281664684899,3,1.0
212,2020-01-01 00:04:50,gw_main,devC,0,867100000.0,7,125.0,-106.32835223996805,-10.900530068034358,"(-12.0, -10.0]",32.0,0.071936,0.2,2.4400000000000004,1.6155238400000005,3,1.0
213,2020-01-01 00:04:52,gw_main,devC,1,867100000.0,7,125.0,-107.55405507788197,5.785994209166571,"(4.0, 6.0]",20.0,0.056575999999999994,0.976,1.024576,0.08254241177599991,3,1.0
214,2020-01-01 00:04:53,gw_main,devA,1,868300000.0,8,125.0,-112.30015209277346,5.501088267070246,"(4.0, 6.0]",20.0,0.10291199999999999,0.975609756097561,1.0249851279000597,0.13046839738251062,3,1.0
215,2020-01-01 00:04:54,gw_main,devA,1,868300000.0,7,125.0,-114.95862745570804,4.013390678681624,"(4.0, 6.0]",57.0,0.107776,0.976,1.024576,0.13500070297599992,3,1.0
216,2020-01-01 00:04:56,gw_main,devA,1,868300000.0,11,125.0,-100.97099341715248,1.2929336350939735,"(0.0, 2.0]",22.0,0.7413759999999999,0.7368421052631579,1.332409972299169,1.3202267479224374,3,1.0
217,2020-01-01 00:04:57,gw_main,devB,1,867100000.0,10,125.0,-96.4092218606228,-1.5120395416038468,"(-2.0, 0.0]",41.0,0.534528,0.7575757575757576,1.3011937557392104,0.996718251606979,3,1.0
218,2020-01-01 00:04:59,gw_main,devB,1,868300000.0,10,125.0,-114.72582014716264,0.32582167028216563,"(0.0, 2.0]",76.0,0.821248,0.8888888888888888,1.1234567901234567,1.0460934320987652,3,1.0
219,2020-01-01 00:05:00,gw_main,devC,1,867900000.0,7,125.0,-113.88816778492391,9.070977069382664,"(8.0, 10.0]",77.0,0.13849599999999998,0.9811320754716981,1.0192239231043076,0.1603823595585618,3,1.0
220,2020-01-01 00:05:02,gw_main,devA,1,867100000.0,12,125.0,-105.39748564685759,-0.35076075455316874,"(-2.0, 0.0]",66.0,2.957312,0.7,1.3900000000000001,4.500663680000001,3,1.0
221,2020-01-01 00:05:03,gw_main,devB,1,868300000.0,11,125.0,-108.33694676271595,-3.476352302660377,"(-4.0, -2.0]",43.0,1.150976,0.7407407407407407,1.3264746227709192,1.8532150781893006,3,1.0
222,2020-01-01 00:05:04,gw_main,devA,1,867300000.0,8,125.0,-106.71832779876468,-3.8099909244699575,"(-4.0, -2.0]",42.0,0.154112,0.7203389830508474,1.3578713013501866,0.5671355633438666,3,1.0
223,2020-01-01 00:05:05,gw_main,devA,1,868300000.0,9,125.0,-121.11781020847995,9.61623006703494,"(8.0, 10.0]",66.0,0.390144,0.9655172413793104,1.0356718192627823,0.4397329655172412,3,1.0
224,2020-01-01 00:05:07,gw_main,devC,1,867100000.0,10,125.0,-107.96206425073021,0.405303349863928,"(0.0, 2.0]",74.0,0.780288,0.8888888888888888,1.1234567901234567,1.0000766419753084,3,1.0
225,2020-01-01 00:05:09,gw_main,devA,0,868300000.0,7,125.0,-112.64051755307605,-6.654320470203166,"(-8.0, -6.0]",74.0,0.133376,0.5533980582524272,1.6460552361202754,0.8655994992930532,3,1.0
226,2020-01-01 00:05:10,gw_main,devA,0,867900000.0,7,125.0,-111.0059708042116,-0.40116934481937616,"(-2.0, 0.0]",49.0,0.097536,0.8554216867469879,1.165481201916098,0.2791575764261866,3,1.0
227,2020-01-01 00:05:13,gw_main,devC,1,867300000.0,11,125.0,-111.64982118135043,-1.3634554980033606,"(-2.0, 0.0]",76.0,1.724416,0.7209302325581395,1.3569497025419146,2.696895480800433,3,1.0
228,2020-01-01 00:05:14,gw_main,devA,1,867900000.0,7,125.0,-88.10866987876578,-1.3262061086338703,"(-2.0, 0.0]",32.0,0.071936,0.8554216867469879,1.165481201916098,0.24932125765713448,3,1.0
229,2020-01-01 00:05:15,gw_main,devB,1,868300000.0,10,125.0,-114.49149466201328,0.6575662079890121,"(0.0, 2.0]",25.0,0.41164799999999996,0.8888888888888888,1.1234567901234567,0.5859255308641973,3,1.0
230,2020-01-01 00:05:16,gw_main,devB,0,868300000.0,11,125.0,-105.75521369460202,-9.558065272473653,"(-10.0, -8.0]",58.0,1.396736,0.23809523809523808,2.3424036281179133,4.614123102040814,3,1.0
231,2020-01-01 00:05:18,gw_main,devA,0,868300000.0,7,125.0,-94.06463111264853,-5.126373108924429,"(-6.0, -4.0]",59.0,0.112896,0.6124031007751938,1.537828255513491,0.7114429142479421,3,1.0
232,2020-01-01 00:05:19,gw_main,devB,1,867100000.0,7,125.0,-105.04510257808819,5.307510195375632,"(4.0, 6.0]",28.0,0.066816,0.976,1.024576,0.09303407001599993,3,1.0
233,2020-01-01 00:05:20,gw_main,devC,0,867900000.0,7,125.0,-104.4475309484579,-4.623592059389159,"(-6.0, -4.0]",41.0,0.087296,0.6124031007751938,1.537828255513491,0.6720745109067967,3,1.0
234,2020-01-01 00:05:21,gw_main,devB,1,867900000.0,7,125.0,-97.04752121245,3.462280483804173,"(2.0, 4.0]",64.0,0.118016,0.952054794520548,1.0502439482079189,0.17418953799962464,3,1.0
235,2020-01-01 00:05:22,gw_main,devB,1,867100000.0,9,125.0,-94.57453403649411,9.146624716360561,"(8.0, 10.0]",63.0,0.390144,0.9655172413793104,1.0356718192627823,0.4397329655172412,3,1.0
236,2020-01-01 00:05:23,gw_main,devA,0,868300000.0,7,125.0,-112.0653471033226,-1.881577567689753,"(-2.0, 0.0]",45.0,0.092416,0.8554216867469879,1.165481201916098,0.27319031267237615,3,1.0
237,2020-01-01 00:05:26,gw_main,devB,1,868300000.0,9,125.0,-95.825847071447,-0.012174165654171674,"(-2.0, 0.0]",57.0,0.349184,0.826530612244898,1.203561016243232,0.6238252661391086,3,1.0
238,2020-01-01 00:05:27,gw_main,devC,1,868300000.0,7,125.0,-124.9141031846852,-5.961698084038268,"(-6.0, -4.0]",61.0,0.112896,0.6124031007751938,1.537828255513491,0.7114429142479421,3,1.0
